row_idx,filename,speaker_id,dataset_source,label,speech_duration,score_P1,score_P2,score_P3
705089,D:\VQI\Datasets\voxCELEB2\dev\wav\id05019\v54S5ZuB4tg\00251.wav,id05019,voxceleb2_dev,0,8.52,1.489418,2.157722,2.691416
1083250,D:\VQI\Datasets\voxCELEB2\dev\wav\id08334\61H7rgbNBc4\00049.wav,id08334,voxceleb2_dev,1,33.38,11.463446,10.656877,9.816322
193593,D:\VQI\Datasets\voxCELEB2\dev\wav\id00469\WPqe1j8QeJI\00162.wav,id00469,voxceleb2_dev,0,4.9,4.316897,2.739517,2.712684
1207587,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm4\babb\sp2294\Lab41-SRI-VOiCES-rm4-babb-sp2294-ch161707-sg0011-mc01-stu-clo-dg100.wav,sp2294,voices,1,15.45,11.650652,11.692447,11.214823
1091513,D:\VQI\Datasets\voxCELEB2\dev\wav\id08414\idgRSVHAME8\00305.wav,id08414,voxceleb2_dev,1,27.44,11.850136,10.863683,10.328724
1171764,D:\VQI\Datasets\voxCELEB2\dev\wav\id09052\0FvP7yzmVp0\00012.wav,id09052,voxceleb2_dev,0,5.27,2.970486,1.632251,1.194081
868933,D:\VQI\Datasets\voxCELEB2\dev\wav\id06479\qjU6LTuhUTE\00401.wav,id06479,voxceleb2_dev,0,5.96,1.550164,1.285235,0.899104
320003,D:\VQI\Datasets\voxCELEB2\dev\wav\id01578\bSWD2IIQrgM\00076.wav,id01578,voxceleb2_dev,0,6.55,4.351546,2.786405,3.063907
1095146,D:\VQI\Datasets\voxCELEB2\dev\wav\id08453\f8AC7ODzVKY\00012.wav,id08453,voxceleb2_dev,0,8.04,3.869316,3.964226,2.975095
203800,D:\VQI\Datasets\voxCELEB2\dev\wav\id00568\m9NEKjBEP5w\00440.wav,id00568,voxceleb2_dev,0,11.63,1.832959,0.694493,1.084972
200333,D:\VQI\Datasets\voxCELEB2\dev\wav\id00524\h_z6Cywineg\00324.wav,id00524,voxceleb2_dev,1,8.23,11.986928,11.026464,10.129094
585327,D:\VQI\Datasets\voxCELEB2\dev\wav\id04052\R56_Um50HqQ\00065.wav,id04052,voxceleb2_dev,0,6.47,1.123686,0.852392,1.22003
1078605,D:\VQI\Datasets\voxCELEB2\dev\wav\id08295\jf-HrlvNraw\00187.wav,id08295,voxceleb2_dev,0,7.69,4.494177,3.681112,3.460842
1192591,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\test\rm1\tele\sp1649\Lab41-SRI-VOiCES-rm1-tele-sp1649-ch150127-sg0015-mc01-stu-clo-dg030.wav,sp1649,voices,1,15.99,11.62089,12.621225,11.158104
850481,D:\VQI\Datasets\voxCELEB2\dev\wav\id06344\dQ3xIh54MAk\00132.wav,id06344,voxceleb2_dev,0,4.9,3.344714,3.867966,3.99746
876396,D:\VQI\Datasets\voxCELEB2\dev\wav\id06551\goiWrwGCeJg\00221.wav,id06551,voxceleb2_dev,1,5.54,11.334677,10.835962,11.074715
348601,D:\VQI\Datasets\voxCELEB2\dev\wav\id01798\_q1Pv_IiQ1o\00295.wav,id01798,voxceleb2_dev,0,7.46,1.571544,1.403568,1.06226
196934,D:\VQI\Datasets\voxCELEB2\dev\wav\id00501\JEcC9pBS5eg\00057.wav,id00501,voxceleb2_dev,0,3.94,2.745255,2.429135,2.036478
722883,D:\VQI\Datasets\voxCELEB2\dev\wav\id05189\H6KVgtU7DDg\00061.wav,id05189,voxceleb2_dev,0,4.68,2.713633,2.457855,1.20297
732156,D:\VQI\Datasets\voxCELEB2\dev\wav\id05262\MrMHeoQJa40\00036.wav,id05262,voxceleb2_dev,0,5.93,0.474152,2.198784,1.205366
1144648,D:\VQI\Datasets\voxCELEB2\dev\wav\id08820\yBhG3xliDWY\00196.wav,id08820,voxceleb2_dev,0,4.45,3.022655,2.769814,1.593702
408395,D:\VQI\Datasets\voxCELEB2\dev\wav\id02318\UL-LguFvzlg\00149.wav,id02318,voxceleb2_dev,0,3.94,2.603187,1.889706,2.3592
370484,D:\VQI\Datasets\voxCELEB2\dev\wav\id02010\PCMrnElS4I8\00041.wav,id02010,voxceleb2_dev,1,6.62,11.287148,10.819437,9.678063
1126653,D:\VQI\Datasets\voxCELEB2\dev\wav\id08685\XBoNwG1FlQo\00031.wav,id08685,voxceleb2_dev,1,6.25,11.296576,11.609201,10.040098
527602,D:\VQI\Datasets\voxCELEB2\dev\wav\id03647\gIdX4HfHBiU\00105.wav,id03647,voxceleb2_dev,1,3.84,11.630749,11.477241,10.022436
1098409,D:\VQI\Datasets\voxCELEB2\dev\wav\id08477\FkxSAhlIfFQ\00145.wav,id08477,voxceleb2_dev,1,13.48,11.342934,11.225137,10.860559
589561,D:\VQI\Datasets\voxCELEB2\dev\wav\id04097\YX35mvaGw-U\00368.wav,id04097,voxceleb2_dev,1,14.6,11.535603,11.346638,10.063549
823236,D:\VQI\Datasets\voxCELEB2\dev\wav\id06071\HLPQkub8-JM\00058.wav,id06071,voxceleb2_dev,1,6.18,11.183256,11.06143,10.105185
292268,D:\VQI\Datasets\voxCELEB2\dev\wav\id01280\U_kcaCzIvp0\00210.wav,id01280,voxceleb2_dev,1,4.36,11.798579,11.300778,10.061888
455023,D:\VQI\Datasets\voxCELEB2\dev\wav\id02888\H7dWJcIiSj0\00114.wav,id02888,voxceleb2_dev,1,4.49,11.787682,11.505503,9.907468
292036,D:\VQI\Datasets\voxCELEB2\dev\wav\id01280\cxgq60howzI\00303.wav,id01280,voxceleb2_dev,1,6.92,11.27738,11.071599,10.198984
630928,D:\VQI\Datasets\voxCELEB2\dev\wav\id04415\wKkMxMXlNz4\00242.wav,id04415,voxceleb2_dev,0,4.16,-0.310828,0.751265,0.26569
425030,D:\VQI\Datasets\voxCELEB2\dev\wav\id02502\J4ZBSmRZikY\00092.wav,id02502,voxceleb2_dev,1,4.9,11.57372,10.827602,10.095459
1202243,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm2\musi\sp6099\Lab41-SRI-VOiCES-rm2-musi-sp6099-ch069550-sg0029-mc01-stu-clo-dg170.wav,sp6099,voices,1,16.77,12.050583,11.861757,11.515648
844229,D:\VQI\Datasets\voxCELEB2\dev\wav\id06265\EjWQZgq5xPQ\00015.wav,id06265,voxceleb2_dev,0,8.1,3.01573,2.356395,2.7122
328651,D:\VQI\Datasets\voxCELEB2\dev\wav\id01662\GvmWwLAEDQg\00105.wav,id01662,voxceleb2_dev,1,6.69,11.305105,11.098528,9.826359
728370,D:\VQI\Datasets\voxCELEB2\dev\wav\id05235\lqXxB3w-CpE\00243.wav,id05235,voxceleb2_dev,1,9.13,11.414009,10.679425,10.347528
955641,D:\VQI\Datasets\voxCELEB2\dev\wav\id07238\_mV2ufmOeyQ\00150.wav,id07238,voxceleb2_dev,0,4.07,1.832495,2.283003,-0.508742
1177896,D:\VQI\Datasets\voxCELEB2\dev\wav\id09125\7XMWTVwWye8\00025.wav,id09125,voxceleb2_dev,0,8.74,2.87002,2.855446,2.049556
159687,D:\VQI\Datasets\voxCELEB2\dev\wav\id00172\ixKG7af-GHo\00105.wav,id00172,voxceleb2_dev,1,9.13,11.198677,11.012262,9.613235
631053,D:\VQI\Datasets\voxCELEB2\dev\wav\id04416\NGMofxvEHGw\00045.wav,id04416,voxceleb2_dev,0,5.03,-0.81745,-0.923237,-1.143589
737030,D:\VQI\Datasets\voxCELEB2\dev\wav\id05295\Qwau01e42xM\00177.wav,id05295,voxceleb2_dev,1,5.67,11.9265,11.029442,9.633728
817002,D:\VQI\Datasets\voxCELEB2\dev\wav\id06018\M2jai4brjxI\00193.wav,id06018,voxceleb2_dev,1,12.9,11.241219,11.152939,9.68764
738100,D:\VQI\Datasets\voxCELEB2\dev\wav\id05314\t9-0--Q5J0M\00047.wav,id05314,voxceleb2_dev,0,4.81,1.122396,-0.376002,0.700042
204906,D:\VQI\Datasets\voxCELEB2\dev\wav\id00575\oL2J19duVLE\00109.wav,id00575,voxceleb2_dev,0,13.11,3.744334,3.22953,1.200495
578973,D:\VQI\Datasets\voxCELEB2\dev\wav\id04007\TcbGQ-9YamY\00027.wav,id04007,voxceleb2_dev,0,4.84,2.389751,1.186085,-0.018786
1006091,D:\VQI\Datasets\voxCELEB2\dev\wav\id07641\EAgBsXqdKaE\00067.wav,id07641,voxceleb2_dev,0,6.18,1.736609,1.341846,2.413033
717150,D:\VQI\Datasets\voxCELEB2\dev\wav\id05141\FWn2_S-7Avk\00055.wav,id05141,voxceleb2_dev,1,6.09,11.791386,11.097839,10.301227
231110,D:\VQI\Datasets\voxCELEB2\dev\wav\id00792\sTvi6UbyIBo\00041.wav,id00792,voxceleb2_dev,0,4.07,2.037008,1.934185,1.361406
396196,D:\VQI\Datasets\voxCELEB2\dev\wav\id02230\rKiEzElN3lY\00085.wav,id02230,voxceleb2_dev,0,5.22,3.853991,1.531522,1.464374
744531,D:\VQI\Datasets\voxCELEB2\dev\wav\id05401\kEL2W_0CLmc\00343.wav,id05401,voxceleb2_dev,1,16.43,11.204876,10.925621,9.874554
803995,D:\VQI\Datasets\voxCELEB2\dev\wav\id05935\JQodzqffnfo\00170.wav,id05935,voxceleb2_dev,1,13.44,12.278742,11.74732,9.735186
455426,D:\VQI\Datasets\voxCELEB2\dev\wav\id02889\CJ-4NQmgjxA\00168.wav,id02889,voxceleb2_dev,1,9.46,11.388151,10.984636,9.917751
367594,D:\VQI\Datasets\voxCELEB2\dev\wav\id01992\Z8h6CzjWeTo\00158.wav,id01992,voxceleb2_dev,1,22.25,11.18343,10.987154,9.911507
914375,D:\VQI\Datasets\voxCELEB2\dev\wav\id06936\_Qa4FALuUew\00283.wav,id06936,voxceleb2_dev,0,5.8,1.716681,1.015418,1.722868
737017,D:\VQI\Datasets\voxCELEB2\dev\wav\id05295\Qwau01e42xM\00162.wav,id05295,voxceleb2_dev,1,14.36,12.962955,12.046328,10.187718
392380,D:\VQI\Datasets\voxCELEB2\dev\wav\id02188\KnRVWM9w15s\00129.wav,id02188,voxceleb2_dev,0,6.63,4.139862,2.481885,3.339347
1199549,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm1\none\sp2060\Lab41-SRI-VOiCES-rm1-none-sp2060-ch150855-sg0019-mc01-stu-clo-dg060.wav,sp2060,voices,1,13.79,12.127665,11.379955,11.237981
219597,D:\VQI\Datasets\voxCELEB2\dev\wav\id00708\s_qY2Q1gjaw\00366.wav,id00708,voxceleb2_dev,1,9.13,11.564537,11.224928,9.665848
853972,D:\VQI\Datasets\voxCELEB2\dev\wav\id06368\4R7usxAkXcI\00027.wav,id06368,voxceleb2_dev,0,5.86,2.170432,1.708602,2.255398
992983,D:\VQI\Datasets\voxCELEB2\dev\wav\id07553\dV3iZ3z329U\00171.wav,id07553,voxceleb2_dev,0,15.14,3.204818,1.377161,0.499476
867294,D:\VQI\Datasets\voxCELEB2\dev\wav\id06474\8hqTCvfxxm8\00048.wav,id06474,voxceleb2_dev,1,22.71,12.569437,11.004467,10.162212
392157,D:\VQI\Datasets\voxCELEB2\dev\wav\id02187\sNjtcXLS7XQ\00283.wav,id02187,voxceleb2_dev,1,8.16,12.189838,11.984886,10.522629
1179522,D:\VQI\Datasets\voxCELEB2\dev\wav\id09153\n4xBdCOamik\00003.wav,id09153,voxceleb2_dev,0,4.52,0.669283,0.161407,-0.47505
503614,D:\VQI\Datasets\voxCELEB2\dev\wav\id03352\KPZW_bqciyo\00147.wav,id03352,voxceleb2_dev,1,17.13,12.426682,11.217014,10.603281
59204,D:\VQI\Datasets\voxCELEB1\wav\id10549\B_mwe3DL09M\00005.wav,id10549,voxceleb1_dev,0,19.45,1.078646,1.060543,3.047369
193603,D:\VQI\Datasets\voxCELEB2\dev\wav\id00469\WPqe1j8QeJI\00172.wav,id00469,voxceleb2_dev,0,7.78,4.363045,2.457464,2.174485
696791,D:\VQI\Datasets\voxCELEB2\dev\wav\id04964\H5LleMIFWRU\00056.wav,id04964,voxceleb2_dev,0,6.6,3.81788,2.764916,3.622548
1064315,D:\VQI\Datasets\voxCELEB2\dev\wav\id08188\YXtmHo7dNKA\00003.wav,id08188,voxceleb2_dev,0,4.33,1.691861,0.743408,2.075655
617938,D:\VQI\Datasets\voxCELEB2\dev\wav\id04296\cwRklVplk74\00165.wav,id04296,voxceleb2_dev,0,4.07,-0.116807,1.459002,1.378171
1020486,D:\VQI\Datasets\voxCELEB2\dev\wav\id07756\jVb4mWFDS5Q\00071.wav,id07756,voxceleb2_dev,0,4.13,3.578365,4.47538,2.442742
860237,D:\VQI\Datasets\voxCELEB2\dev\wav\id06415\9ExP8BeVeU4\00049.wav,id06415,voxceleb2_dev,0,5.93,3.092664,2.480653,2.874903
189636,D:\VQI\Datasets\voxCELEB2\dev\wav\id00422\8g6jqCzaCho\00018.wav,id00422,voxceleb2_dev,1,15.21,11.411758,12.197054,10.361416
756301,D:\VQI\Datasets\voxCELEB2\dev\wav\id05508\7KDTXbfM4es\00007.wav,id05508,voxceleb2_dev,0,5.09,1.245951,2.031166,1.445787
572586,D:\VQI\Datasets\voxCELEB2\dev\wav\id03947\jb-PQ40-L24\00405.wav,id03947,voxceleb2_dev,1,14.76,12.001369,12.250514,10.178141
215728,D:\VQI\Datasets\voxCELEB2\dev\wav\id00680\tnFkvl-QE8g\00423.wav,id00680,voxceleb2_dev,1,8.12,11.215455,10.680653,9.55706
447260,D:\VQI\Datasets\voxCELEB2\dev\wav\id02795\IBvk6KbJJ3E\00029.wav,id02795,voxceleb2_dev,1,14.17,12.368372,11.071974,10.149927
540485,D:\VQI\Datasets\voxCELEB2\dev\wav\id03732\cp5E9Yyi4kE\00029.wav,id03732,voxceleb2_dev,0,4.68,4.189831,3.593303,3.867757
886190,D:\VQI\Datasets\voxCELEB2\dev\wav\id06651\Te2PATfJLqU\00053.wav,id06651,voxceleb2_dev,1,14.37,11.909945,11.361721,9.923462
1206415,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm3\none\sp8222\Lab41-SRI-VOiCES-rm3-none-sp8222-ch274378-sg0034-mc01-stu-clo-dg000.wav,sp8222,voices,1,16.3,11.360193,11.136997,10.308462
1090682,D:\VQI\Datasets\voxCELEB2\dev\wav\id08400\LK8aOdSBM7U\00037.wav,id08400,voxceleb2_dev,0,6.69,3.033046,3.125127,3.549601
214641,D:\VQI\Datasets\voxCELEB2\dev\wav\id00673\3iSF2t2Kb0I\00028.wav,id00673,voxceleb2_dev,1,13.09,11.286223,10.73996,9.816878
895636,D:\VQI\Datasets\voxCELEB2\dev\wav\id06758\P9nhRo-pywU\00101.wav,id06758,voxceleb2_dev,0,10.12,2.56312,2.618787,3.936121
1161487,D:\VQI\Datasets\voxCELEB2\dev\wav\id08981\6wt46kVCqow\00072.wav,id08981,voxceleb2_dev,1,6.41,11.264101,10.664163,10.126705
1145811,D:\VQI\Datasets\voxCELEB2\dev\wav\id08832\fR10syLwlBU\00097.wav,id08832,voxceleb2_dev,0,4.38,2.948878,1.911449,0.554036
763953,D:\VQI\Datasets\voxCELEB2\dev\wav\id05585\r0R97f3Cka8\00393.wav,id05585,voxceleb2_dev,1,12.2,11.584536,11.5367,10.637629
57865,D:\VQI\Datasets\voxCELEB1\wav\id10538\opC0VSwsshI\00001.wav,id10538,voxceleb1_dev,0,11.99,2.246988,2.105713,2.433715
430652,D:\VQI\Datasets\voxCELEB2\dev\wav\id02578\spZR7500ONk\00290.wav,id02578,voxceleb2_dev,1,31.08,11.510903,11.684554,9.809026
893109,D:\VQI\Datasets\voxCELEB2\dev\wav\id06724\8QIfiW9ZFb8\00023.wav,id06724,voxceleb2_dev,0,4.97,3.444241,2.963358,3.652432
788244,D:\VQI\Datasets\voxCELEB2\dev\wav\id05776\rmDK-Bm5mWM\00211.wav,id05776,voxceleb2_dev,0,6.21,3.669394,1.824728,1.227968
1143169,D:\VQI\Datasets\voxCELEB2\dev\wav\id08803\SoxImR0IXkw\00054.wav,id08803,voxceleb2_dev,0,7.01,3.918616,3.097097,3.476574
389489,D:\VQI\Datasets\voxCELEB2\dev\wav\id02159\zhvx4HEU_jE\00048.wav,id02159,voxceleb2_dev,1,6.12,11.914615,12.390029,9.988863
396193,D:\VQI\Datasets\voxCELEB2\dev\wav\id02230\rKiEzElN3lY\00082.wav,id02230,voxceleb2_dev,0,4.9,3.966595,1.808179,0.950873
174489,D:\VQI\Datasets\voxCELEB2\dev\wav\id00301\kYhun5QZ4vE\00157.wav,id00301,voxceleb2_dev,0,6.97,1.393057,1.716665,1.413263
293116,D:\VQI\Datasets\voxCELEB2\dev\wav\id01286\Zxm-8h0FAd4\00271.wav,id01286,voxceleb2_dev,1,4.38,11.366634,11.564741,10.062074
639035,D:\VQI\Datasets\voxCELEB2\dev\wav\id04490\iyQzndxy_1c\00234.wav,id04490,voxceleb2_dev,0,3.94,1.996734,1.213577,0.815065
941286,D:\VQI\Datasets\voxCELEB2\dev\wav\id07136\ivTFjytuvMk\00344.wav,id07136,voxceleb2_dev,0,4.47,1.019825,1.108427,0.375224
682164,D:\VQI\Datasets\voxCELEB2\dev\wav\id04830\54CS5xmqnO4\00054.wav,id04830,voxceleb2_dev,0,4.58,1.98612,1.328957,0.933965
643060,D:\VQI\Datasets\voxCELEB2\dev\wav\id04517\ARwWuFsNIMY\00054.wav,id04517,voxceleb2_dev,1,4.04,11.305885,10.747266,10.18969
654388,D:\VQI\Datasets\voxCELEB2\dev\wav\id04589\_Q73JRifSXk\00334.wav,id04589,voxceleb2_dev,0,4.45,2.557031,0.676219,-0.368674
1200373,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm1\tele\sp2162\Lab41-SRI-VOiCES-rm1-tele-sp2162-ch164461-sg0026-mc01-stu-clo-dg110.wav,sp2162,voices,1,15.89,12.231102,11.602827,11.489944
1198520,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm1\musi\sp0240\Lab41-SRI-VOiCES-rm1-musi-sp0240-ch144999-sg0010-mc05-stu-far-dg080.wav,sp0240,voices,1,16.08,11.18681,11.00902,11.215355
319603,D:\VQI\Datasets\voxCELEB2\dev\wav\id01570\XOBmqr_B3Ss\00178.wav,id01570,voxceleb2_dev,1,15.59,11.813679,10.977026,9.827951
122345,D:\VQI\Datasets\voxCELEB1\wav\id11088\k8pBR3o0bSg\00005.wav,id11088,voxceleb1_dev,1,4.93,11.36985,11.333861,9.60773
76061,D:\VQI\Datasets\voxCELEB1\wav\id10709\l_JlQt6ULTE\00007.wav,id10709,voxceleb1_dev,1,9.57,12.123213,11.457632,9.555066
951898,D:\VQI\Datasets\voxCELEB2\dev\wav\id07209\G0XER9BsCAg\00032.wav,id07209,voxceleb2_dev,1,7.57,11.306105,10.942133,10.890169
152417,D:\VQI\Datasets\voxCELEB2\dev\wav\id00082\1BwXJmiQInA\00015.wav,id00082,voxceleb2_dev,0,3.94,3.866251,2.508516,2.669389
208043,D:\VQI\Datasets\voxCELEB2\dev\wav\id00611\CgyDk2WL-s4\00110.wav,id00611,voxceleb2_dev,1,7.68,11.5767,11.017291,9.96315
1209288,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm4\none\sp4057\Lab41-SRI-VOiCES-rm4-none-sp4057-ch011254-sg0029-mc05-stu-far-dg160.wav,sp4057,voices,1,15.69,11.289001,11.489435,11.072542
1193848,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\test\rm2\none\sp2769\Lab41-SRI-VOiCES-rm2-none-sp2769-ch176263-sg0028-mc05-stu-far-dg120.wav,sp2769,voices,1,15.78,12.254391,12.103551,11.954298
144805,D:\VQI\Datasets\voxCELEB2\dev\wav\id00025\0zIu_8Ja4Ds\00009.wav,id00025,voxceleb2_dev,1,9.05,12.101881,12.076408,9.906659
821723,D:\VQI\Datasets\voxCELEB2\dev\wav\id06064\QXaG7d4SUWg\00137.wav,id06064,voxceleb2_dev,0,5.11,2.151273,2.833608,3.532986
654065,D:\VQI\Datasets\voxCELEB2\dev\wav\id04588\p_cQQS70Xng\00375.wav,id04588,voxceleb2_dev,1,7.19,11.63551,10.717451,9.751957
504453,D:\VQI\Datasets\voxCELEB2\dev\wav\id03361\fc2s9G3gJsc\00163.wav,id03361,voxceleb2_dev,1,11.9,11.24843,11.054058,9.719811
1158814,D:\VQI\Datasets\voxCELEB2\dev\wav\id08950\Uv22xBjjQ10\00052.wav,id08950,voxceleb2_dev,1,6.92,11.867626,11.379916,9.833935
763626,D:\VQI\Datasets\voxCELEB2\dev\wav\id05585\1mcSTzfDOZk\00006.wav,id05585,voxceleb2_dev,1,49.56,11.427531,11.376892,10.396889
419552,D:\VQI\Datasets\voxCELEB2\dev\wav\id02457\Ky-TlTNKSZQ\00187.wav,id02457,voxceleb2_dev,0,6.63,0.524003,0.119265,0.382763
378325,D:\VQI\Datasets\voxCELEB2\dev\wav\id02059\I0PsCu0kdDs\00029.wav,id02059,voxceleb2_dev,0,4.9,1.007166,0.359018,0.882476
1018711,D:\VQI\Datasets\voxCELEB2\dev\wav\id07744\Wa7niT34Fek\00306.wav,id07744,voxceleb2_dev,1,12.27,11.581499,10.680515,9.684439
292888,D:\VQI\Datasets\voxCELEB2\dev\wav\id01286\JaCFpdseNu8\00086.wav,id01286,voxceleb2_dev,1,10.34,11.286797,11.220578,9.739559
958264,D:\VQI\Datasets\voxCELEB2\dev\wav\id07256\TO6Js0vgbGc\00320.wav,id07256,voxceleb2_dev,1,5.99,11.575046,10.747282,9.884596
1088100,D:\VQI\Datasets\voxCELEB2\dev\wav\id08372\eHyq8hvFr4M\00237.wav,id08372,voxceleb2_dev,1,4.74,11.311275,10.79081,10.104956
717449,D:\VQI\Datasets\voxCELEB2\dev\wav\id05141\X2tFZI0x7pQ\00212.wav,id05141,voxceleb2_dev,1,7.78,12.062182,11.335192,10.433561
571211,D:\VQI\Datasets\voxCELEB2\dev\wav\id03942\5jiDBCdSvKo\00059.wav,id03942,voxceleb2_dev,1,17.28,12.385445,11.385322,10.422299
551103,D:\VQI\Datasets\voxCELEB2\dev\wav\id03804\zhVB5uRjumI\00483.wav,id03804,voxceleb2_dev,0,11.75,1.294969,0.398166,0.077219
763728,D:\VQI\Datasets\voxCELEB2\dev\wav\id05585\bNTaU2WfDdM\00314.wav,id05585,voxceleb2_dev,1,26.34,11.908626,11.957266,10.609879
1202245,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm2\musi\sp6099\Lab41-SRI-VOiCES-rm2-musi-sp6099-ch230928-sg0028-mc01-stu-clo-dg160.wav,sp6099,voices,1,15.67,11.965927,11.277731,11.760456
1191869,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\test\rm1\musi\sp3118\Lab41-SRI-VOiCES-rm1-musi-sp3118-ch005912-sg0042-mc01-stu-clo-dg150.wav,sp3118,voices,1,16.07,12.240678,11.103911,12.396484
710515,D:\VQI\Datasets\voxCELEB2\dev\wav\id05058\XrmtKrK4BTc\00171.wav,id05058,voxceleb2_dev,0,4.9,2.803182,2.17236,2.233423
410912,D:\VQI\Datasets\voxCELEB2\dev\wav\id02343\cAjT73AS0Rc\00201.wav,id02343,voxceleb2_dev,1,21.49,11.209784,10.705482,9.951813
102196,D:\VQI\Datasets\voxCELEB1\wav\id10929\rv_Xkz9zepI\00051.wav,id10929,voxceleb1_dev,1,9.36,11.964354,11.19771,9.706924
510243,D:\VQI\Datasets\voxCELEB2\dev\wav\id03429\MojKhdqdvK0\00182.wav,id03429,voxceleb2_dev,0,4.01,2.636234,2.902636,1.780225
1117519,D:\VQI\Datasets\voxCELEB2\dev\wav\id08615\WgGVp7BLMoA\00179.wav,id08615,voxceleb2_dev,0,5.67,2.006766,1.02976,0.585729
886736,D:\VQI\Datasets\voxCELEB2\dev\wav\id06663\St5IWfvM9KI\00303.wav,id06663,voxceleb2_dev,1,6.69,12.223973,10.779771,9.592995
1014386,D:\VQI\Datasets\voxCELEB2\dev\wav\id07714\7QGgx-vhj0g\00042.wav,id07714,voxceleb2_dev,0,3.24,0.913407,0.052748,2.121368
1202937,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm2\none\sp4590\Lab41-SRI-VOiCES-rm2-none-sp4590-ch018005-sg0048-mc01-stu-clo-dg110.wav,sp4590,voices,1,16.0,11.811979,11.067653,10.969481
859597,D:\VQI\Datasets\voxCELEB2\dev\wav\id06413\sAyG6qrxoyU\00223.wav,id06413,voxceleb2_dev,1,9.25,11.451864,10.65597,10.090645
367537,D:\VQI\Datasets\voxCELEB2\dev\wav\id01992\TXGrb5uenw8\00141.wav,id01992,voxceleb2_dev,1,22.92,11.178734,10.764114,9.813822
1161802,D:\VQI\Datasets\voxCELEB2\dev\wav\id08982\7Y5DLUWohI4\00007.wav,id08982,voxceleb2_dev,0,8.73,4.457323,3.818197,3.938445
1030850,D:\VQI\Datasets\voxCELEB2\dev\wav\id07866\3wjh-CMj90U\00001.wav,id07866,voxceleb2_dev,0,3.94,1.185049,1.856008,0.595038
1098330,D:\VQI\Datasets\voxCELEB2\dev\wav\id08477\AVENvsvwdvs\00083.wav,id08477,voxceleb2_dev,1,8.27,11.708467,10.767292,10.418894
904809,D:\VQI\Datasets\voxCELEB2\dev\wav\id06855\icVUxSNM0U4\00109.wav,id06855,voxceleb2_dev,0,8.22,3.219202,3.323204,3.422044
976016,D:\VQI\Datasets\voxCELEB2\dev\wav\id07415\2S7YVycjgc4\00038.wav,id07415,voxceleb2_dev,1,27.68,11.850658,11.249325,10.059942
712809,D:\VQI\Datasets\voxCELEB2\dev\wav\id05091\Rxqt-hdonYM\00118.wav,id05091,voxceleb2_dev,1,14.05,11.390686,10.971968,9.626804
1203206,D:\VQI\Datasets\VOiCES\VOiCES_devkit\distant-16k\speech\train\rm2\none\sp8108\Lab41-SRI-VOiCES-rm2-none-sp8108-ch280359-sg0006-mc05-stu-far-dg100.wav,sp8108,voices,1,13.38,11.708241,10.749832,11.665201
402942,D:\VQI\Datasets\voxCELEB2\dev\wav\id02281\owPZ9hcwlzM\00459.wav,id02281,voxceleb2_dev,1,15.3,12.151168,12.043474,10.515003
92097,D:\VQI\Datasets\voxCELEB1\wav\id10846\n6j-UuSijgc\00013.wav,id10846,voxceleb1_dev,1,19.21,11.775626,10.899105,9.585114
122192,D:\VQI\Datasets\voxCELEB1\wav\id11087\uQA-834ms6k\00005.wav,id11087,voxceleb1_dev,1,12.25,11.395145,10.833054,9.798178
870299,D:\VQI\Datasets\voxCELEB2\dev\wav\id06485\qvsdd2D1MW8\00283.wav,id06485,voxceleb2_dev,1,4.39,11.185731,10.966301,9.909382
380782,D:\VQI\Datasets\voxCELEB2\dev\wav\id02079\JRqJ-iXHnDA\00050.wav,id02079,voxceleb2_dev,0,4.01,1.104134,1.694924,1.31827
944750,D:\VQI\Datasets\voxCELEB2\dev\wav\id07164\Ef4nDteJYZM\00081.wav,id07164,voxceleb2_dev,0,8.88,4.129169,4.373135,2.723045
617959,D:\VQI\Datasets\voxCELEB2\dev\wav\id04296\gSk1aUTjyMA\00184.wav,id04296,voxceleb2_dev,0,7.01,-1.9463,-0.504165,-1.37085
1113763,D:\VQI\Datasets\voxCELEB2\dev\wav\id08599\Mj95rNSL3ko\00193.wav,id08599,voxceleb2_dev,0,10.47,1.775272,1.371187,1.12269
1067066,D:\VQI\Datasets\voxCELEB2\dev\wav\id08213\_HE87DNtgEE\00107.wav,id08213,voxceleb2_dev,1,6.09,11.872622,10.742338,9.995707
1087529,D:\VQI\Datasets\voxCELEB2\dev\wav\id08362\WdzEljkKzM0\00282.wav,id08362,voxceleb2_dev,1,10.79,12.17355,11.77921,10.026733
